Date,Away,Away_Abbr,Home,Home_Abbr,Away_G,Home_G,Total,Away_GP_Before,Home_GP_Before,Away_GF_Avg,Away_GA_Avg,Home_GF_Avg,Home_GA_Avg,Eligible,Lambda,Line,Over_Odds,Under_Odds,Home_GF_Model,Home_GA_Model,Away_GF_Model,Away_GA_Model,P_Over,P_Under,Lean,Edge_Over,Edge_Under,Actual_Result,Graded,Hit,Profit
2025-12-11,Carolina Hurricanes,CAR,Washington Capitals,WSH,3,2,5,29,30,3.3793,2.8621,3.4333,2.5000,True,6.0066,6.0,100,-120,3.4558,2.6430,3.1641,2.9272,0.5554,0.4446,Toss-up,5.54,-10.08,Under,False,False,
2025-12-12,Chicago Blackhawks,CHI,St. Louis Blues,STL,2,3,5,30,32,2.9667,3.0333,2.5312,3.6250,True,5.8987,5.5,-110,-110,2.6311,3.4049,2.8988,3.1430,0.5379,0.4621,Toss-up,1.41,-6.17,Under,False,False,
2025-12-12,Seattle Kraken,SEA,Utah Mammoth,UTA,3,5,8,28,32,2.5000,3.0357,3.0000,2.9375,True,5.5732,5.5,-110,-110,2.9633,2.9815,2.6356,3.1297,0.4836,0.5164,Toss-up,-4.02,-0.74,Over,False,False,
2025-12-13,Vegas Golden Knights,VGK,Columbus Blue Jackets,CBJ,3,2,5,30,31,3.1000,2.9333,3.0323,3.5161,True,6.3850,6.0,-120,100,3.0120,3.5100,3.0512,2.9648,0.6140,0.3860,Over,6.86,-11.40,Under,True,False,-100.00
2025-12-13,Detroit Red Wings,DET,Chicago Blackhawks,CHI,4,0,4,32,31,3.1250,3.4062,2.9355,3.0323,True,6.3175,6.5,100,-120,2.8650,3.1361,3.1270,3.3571,0.4446,0.5554,Toss-up,-5.54,1.00,Under,False,False,
2025-12-13,Nashville Predators,NSH,Colorado Avalanche,COL,2,4,6,30,31,2.8333,3.5000,4.0000,2.3226,True,6.6033,6.5,-110,-110,3.7193,2.5556,3.0557,3.3555,0.4897,0.5103,Toss-up,-3.41,-1.35,Under,False,False,
2025-12-13,Florida Panthers,FLA,Dallas Stars,DAL,4,0,4,30,32,3.1333,3.3000,3.4688,2.6562,True,6.4775,5.5,-120,100,3.3883,2.6945,3.2012,3.3280,0.6277,0.3723,Over,8.22,-12.77,Under,True,False,-100.00
2025-12-13,Calgary Flames,CGY,Los Angeles Kings,LAK,2,1,3,32,30,2.5625,3.0000,2.7333,2.6667,True,5.1745,5.5,115,-135,2.8232,2.6555,2.8626,2.9347,0.4146,0.5854,Toss-up,-5.05,1.09,Under,False,False,
2025-12-13,Ottawa Senators,OTT,Minnesota Wild,MIN,2,3,5,30,31,3.2000,3.3000,2.9032,2.6774,True,5.6848,5.5,-125,105,2.9647,2.6229,3.1038,3.1352,0.5025,0.4975,Toss-up,-5.31,0.97,Under,False,False,
2025-12-13,Anaheim Ducks,ANA,New Jersey Devils,NJD,1,4,5,31,31,3.6452,3.3226,2.9677,3.2258,True,6.7506,6.5,-110,-110,2.8666,3.3034,3.4228,3.2758,0.5125,0.4875,Toss-up,-1.13,-3.63,Under,False,False,
2025-12-13,Tampa Bay Lightning,TBL,New York Islanders,NYI,2,3,5,31,32,3.2903,2.5806,3.0312,2.8438,True,5.6130,5.5,-125,105,3.0092,2.7931,3.3098,2.6447,0.4903,0.5097,Toss-up,-6.52,2.19,Under,False,False,
2025-12-13,Montreal Canadiens,MTL,New York Rangers,NYR,4,5,9,30,32,3.2333,3.5667,2.5938,2.6250,True,5.9511,5.5,-110,-110,2.7590,2.8203,3.0857,3.4543,0.5464,0.4536,Toss-up,2.26,-7.02,Over,False,False,
2025-12-13,Carolina Hurricanes,CAR,Philadelphia Flyers,PHI,4,3,7,30,29,3.3667,2.8333,3.0000,2.7931,True,5.8555,6.0,-105,-115,3.0537,2.8975,3.1529,2.8886,0.5308,0.4692,Toss-up,1.86,-6.57,Over,False,False,
2025-12-13,San Jose Sharks,SJS,Pittsburgh Penguins,PIT,6,5,11,32,29,2.8125,3.2812,3.1034,2.9310,True,5.8745,6.0,-120,100,3.0273,3.0495,2.8059,3.1259,0.5340,0.4660,Toss-up,-1.15,-3.40,Over,False,False,
2025-12-13,Edmonton Oilers,EDM,Toronto Maple Leafs,TOR,6,3,9,31,30,3.3226,3.4516,3.3000,3.2000,True,6.6238,6.5,-105,-115,3.1411,2.9664,3.3714,3.2947,0.4929,0.5071,Toss-up,-1.93,-2.78,Over,False,False,
2025-12-13,Washington Capitals,WSH,Winnipeg Jets,WPG,1,5,6,31,30,3.3871,2.5161,3.0333,3.1667,True,6.2114,5.5,-105,-115,2.9585,3.3089,3.3914,2.6632,0.5877,0.4123,Toss-up,7.55,-12.25,Over,False,False,
2025-12-14,Philadelphia Flyers,PHI,Carolina Hurricanes,CAR,2,3,5,30,31,3.0000,2.8333,3.3871,2.8387,True,5.9352,5.5,-115,-105,3.1884,2.8983,3.0544,2.9475,0.5439,0.4561,Toss-up,0.90,-5.61,Under,False,False,
2025-12-14,Boston Bruins,BOS,Minnesota Wild,MIN,2,6,8,32,32,3.3438,3.0938,2.9062,2.6562,True,5.7300,5.5,-115,-105,2.9697,2.6066,3.3378,3.0010,0.5100,0.4900,Toss-up,-2.49,-2.22,Over,False,False,
2025-12-14,Edmonton Oilers,EDM,Montreal Canadiens,MTL,1,4,5,32,31,3.4062,3.4375,3.2581,3.6129,True,7.3031,6.5,-120,100,3.1260,3.5146,3.4729,3.2808,0.5944,0.4056,Toss-up,4.90,-9.44,Under,False,False,
2025-12-14,Vancouver Canucks,VAN,New Jersey Devils,NJD,2,1,3,31,32,2.8065,3.5806,3.0000,3.1562,True,6.1885,6.0,-105,-115,2.9173,3.2109,2.7958,3.4448,0.5841,0.4159,Toss-up,7.19,-11.90,Under,False,False,
2025-12-14,Utah Mammoth,UTA,Pittsburgh Penguins,PIT,5,4,9,33,30,3.0606,2.9394,3.1667,3.0333,True,6.1627,6.0,-120,100,3.1094,3.1709,3.0445,2.9827,0.5801,0.4199,Toss-up,3.46,-8.01,Over,False,False,
2025-12-14,Buffalo Sabres,BUF,Seattle Kraken,SEA,3,1,4,31,29,3.0645,3.4839,2.5172,3.1034,True,6.1742,6.0,-110,-110,2.6571,3.2057,3.1084,3.3933,0.5819,0.4181,Toss-up,5.81,-10.57,Under,False,False,
2025-12-15,Los Angeles Kings,LAK,Dallas Stars,DAL,1,4,5,31,33,2.6774,2.6452,3.3636,2.6970,True,5.2548,5.5,110,-130,3.2499,2.7513,2.7541,2.6358,0.4286,0.5714,Toss-up,-4.75,0.61,Under,False,False,
2025-12-15,Anaheim Ducks,ANA,New York Rangers,NYR,4,1,5,32,33,3.5625,3.3438,2.6667,2.6667,True,6.1780,6.0,-120,100,2.8541,2.8726,3.3228,3.3032,0.5825,0.4175,Toss-up,3.70,-8.25,Under,False,False,
2025-12-15,Nashville Predators,NSH,St. Louis Blues,STL,5,2,7,31,33,2.8065,3.5161,2.5455,3.5758,True,6.1957,5.5,-115,-105,2.6504,3.3431,3.0126,3.3764,0.5852,0.4148,Toss-up,5.03,-9.74,Over,False,False,
2025-12-15,Florida Panthers,FLA,Tampa Bay Lightning,TBL,5,2,7,31,32,3.1613,3.1935,3.2500,2.5938,True,6.1881,6.0,-105,-115,3.2560,2.6668,3.2309,3.1898,0.5840,0.4160,Toss-up,7.18,-11.89,Over,False,False,
2025-12-15,Ottawa Senators,OTT,Winnipeg Jets,WPG,3,2,5,31,31,3.1613,3.2903,3.0968,3.0968,True,6.2988,5.5,-115,-105,3.0411,3.2115,3.0603,3.1302,0.6011,0.3989,Over,6.62,-11.32,Under,True,False,-100.00
2025-12-16,Utah Mammoth,UTA,Boston Bruins,BOS,1,4,5,34,33,3.1176,2.9706,3.3030,3.1818,True,6.4009,6.0,-110,-110,3.2802,3.1194,3.1212,3.0235,0.6164,0.3836,Over,9.26,-14.02,Under,True,False,-100.00
2025-12-16,Anaheim Ducks,ANA,Columbus Blue Jackets,CBJ,3,4,7,33,32,3.5758,3.2727,3.0000,3.5000,True,6.8995,6.5,-130,110,2.9705,3.4813,3.3454,3.2084,0.5352,0.4648,Toss-up,-3.00,-1.14,Over,False,False,
2025-12-16,New York Islanders,NYI,Detroit Red Wings,DET,2,3,5,33,33,3.0303,2.8182,3.1515,3.3030,True,6.0049,6.0,-110,-110,3.1593,3.2190,3.0113,2.7674,0.5551,0.4449,Toss-up,3.13,-7.89,Under,False,False,
2025-12-16,Washington Capitals,WSH,Minnesota Wild,MIN,0,5,5,32,33,3.3125,2.5938,3.0000,2.6364,True,5.5524,6.0,-110,-110,3.0894,2.5879,3.2896,2.7603,0.4800,0.5200,Toss-up,-4.38,-0.38,Under,False,False,
2025-12-16,Philadelphia Flyers,PHI,Montreal Canadiens,MTL,4,1,5,31,32,2.9677,2.8387,3.2812,3.5312,True,6.3767,5.5,-120,100,3.1576,3.4056,3.0101,2.9492,0.6128,0.3872,Over,6.73,-11.28,Under,True,False,-100.00
2025-12-16,Vancouver Canucks,VAN,New York Rangers,NYR,3,0,3,32,34,2.7812,3.5000,2.6176,2.7059,True,5.6624,5.5,-115,-105,2.7833,2.9183,2.7656,3.3396,0.4987,0.5013,Toss-up,-3.62,-1.09,Under,False,False,
2025-12-16,Edmonton Oilers,EDM,Pittsburgh Penguins,PIT,6,4,10,33,31,3.3333,3.4545,3.1935,3.0968,True,6.9471,6.5,-110,-110,3.1422,3.2406,3.3659,3.3026,0.5424,0.4576,Toss-up,1.86,-6.62,Over,False,False,
2025-12-16,Colorado Avalanche,COL,Seattle Kraken,SEA,5,3,8,32,30,4.0000,2.3125,2.4667,3.1000,True,6.0190,6.0,-110,-110,2.5938,3.1933,3.7196,2.5393,0.5574,0.4426,Toss-up,3.36,-8.12,Over,False,False,
2025-12-16,Calgary Flames,CGY,San Jose Sharks,SJS,3,6,9,33,33,2.5455,2.9394,2.9091,3.3333,True,5.6875,5.5,-120,100,2.9364,3.1997,2.8313,2.8600,0.5029,0.4971,Toss-up,-4.25,-0.29,Over,False,False,
2025-12-16,Chicago Blackhawks,CHI,Toronto Maple Leafs,TOR,2,3,5,32,31,2.8438,3.0625,3.2903,3.2903,True,6.0021,5.5,-120,100,3.1344,3.0899,2.7531,3.1688,0.5547,0.4453,Toss-up,0.92,-5.47,Under,False,False,
2025-12-17,Utah Mammoth,UTA,Detroit Red Wings,DET,4,1,5,35,34,3.0571,3.0000,3.1471,3.2647,True,6.2787,6.0,-105,-115,3.1521,3.1695,3.0382,3.0622,0.5980,0.4020,Toss-up,8.58,-13.29,Under,False,False,
2025-12-17,Los Angeles Kings,LAK,Florida Panthers,FLA,2,3,5,32,32,2.6250,2.6875,3.2188,3.1562,True,5.6465,5.5,-115,-105,3.2988,3.1405,2.6880,2.6957,0.4960,0.5040,Toss-up,-3.89,-0.82,Under,False,False,
2025-12-17,Carolina Hurricanes,CAR,Nashville Predators,NSH,4,1,5,32,32,3.3750,2.8125,2.8750,3.4688,True,6.3191,6.0,-105,-115,3.0923,3.3169,3.1774,2.8631,0.6041,0.3959,Over,9.19,-13.90,Under,True,False,-100.00
2025-12-17,Winnipeg Jets,WPG,St. Louis Blues,STL,0,1,1,32,34,3.0625,3.0938,2.5294,3.6176,True,6.0704,5.5,-115,-105,2.6302,3.4034,2.9989,3.1999,0.5656,0.4344,Toss-up,3.07,-7.78,Under,False,False,
2025-12-17,New Jersey Devils,NJD,Vegas Golden Knights,VGK,2,1,3,33,31,2.9394,3.1212,3.0968,2.9032,True,5.8501,5.5,105,-125,3.0453,2.9235,2.8402,3.1575,0.5300,0.4700,Toss-up,4.22,-8.55,Under,False,False,
2025-12-18,Edmonton Oilers,EDM,Boston Bruins,BOS,3,1,4,34,34,3.4118,3.4706,3.3235,3.1176,True,7.0208,6.5,-105,-115,3.3021,3.0325,3.4636,3.3253,0.5534,0.4466,Toss-up,4.12,-8.83,Under,False,False,
2025-12-18,Philadelphia Flyers,PHI,Buffalo Sabres,BUF,3,5,8,32,32,3.0000,2.7812,3.0625,3.4062,True,6.1845,6.0,-120,100,3.0984,3.2882,3.0472,2.8701,0.5835,0.4165,Toss-up,3.80,-8.35,Over,False,False,
2025-12-18,Minnesota Wild,MIN,Columbus Blue Jackets,CBJ,5,2,7,34,33,3.0588,2.5588,3.0303,3.4848,True,6.0172,6.0,-120,100,3.0096,3.4534,3.1610,2.4904,0.5571,0.4429,Toss-up,1.16,-5.71,Over,False,False,
2025-12-18,Seattle Kraken,SEA,Calgary Flames,CGY,2,4,6,31,34,2.4839,3.1613,2.5588,3.0294,True,5.5737,5.5,-120,100,2.8385,2.9831,2.6147,3.2619,0.4837,0.5163,Toss-up,-6.18,1.63,Over,False,False,
2025-12-18,Chicago Blackhawks,CHI,Montreal Canadiens,MTL,1,4,5,33,33,2.8182,3.0606,3.2121,3.5455,True,6.2116,5.5,-120,100,3.0688,3.4219,2.7242,3.1571,0.5877,0.4123,Toss-up,4.22,-8.77,Under,False,False,
2025-12-18,Pittsburgh Penguins,PIT,Ottawa Senators,OTT,0,4,4,32,32,3.2188,3.1875,3.1562,3.2500,True,6.5364,6.5,-110,-110,3.0542,3.0804,3.1739,3.3466,0.4792,0.5208,Toss-up,-4.46,-0.30,Under,False,False,
2025-12-18,Dallas Stars,DAL,San Jose Sharks,SJS,5,3,8,34,34,3.3824,2.6471,3.0000,3.3235,True,6.0901,6.0,-110,-110,3.0545,3.1863,3.2722,2.6827,0.5687,0.4313,Toss-up,4.49,-9.25,Over,False,False,
2025-12-18,New York Rangers,NYR,St. Louis Blues,STL,2,1,3,35,35,2.5429,2.7143,2.4857,3.5143,True,5.3102,5.5,100,-120,2.5704,3.2639,2.6768,2.9211,0.4383,0.5617,Toss-up,-6.17,1.62,Under,False,False,
2025-12-18,Los Angeles Kings,LAK,Tampa Bay Lightning,TBL,2,1,3,33,33,2.6061,2.6970,3.2121,2.6667,True,5.2394,5.5,-105,-115,3.1992,2.7601,2.6620,2.7088,0.4260,0.5740,Toss-up,-8.62,3.92,Under,False,False,
2025-12-18,Toronto Maple Leafs,TOR,Washington Capitals,WSH,0,4,4,32,33,3.2812,3.2500,3.2121,2.6667,True,6.0504,6.0,-105,-115,3.1516,2.8482,3.1222,3.0403,0.5624,0.4376,Toss-up,5.02,-9.73,Under,False,False,
2025-12-19,Dallas Stars,DAL,Anaheim Ducks,ANA,8,3,11,35,34,3.4286,2.6571,3.5588,3.2941,True,6.4694,6.5,-105,-115,3.3224,3.2319,3.3344,2.6985,0.4687,0.5313,Toss-up,-4.35,-0.35,Over,False,False,
2025-12-19,Winnipeg Jets,WPG,Colorado Avalanche,COL,2,3,5,33,33,2.9697,3.0303,4.0303,2.3333,True,6.2323,6.0,-115,-105,3.7572,2.5614,2.8778,3.1074,0.5909,0.4091,Toss-up,5.60,-10.31,Under,False,False,
2025-12-19,Carolina Hurricanes,CAR,Florida Panthers,FLA,3,4,7,33,33,3.3939,2.7576,3.2121,3.1212,True,6.2329,6.0,100,-120,3.2791,3.0897,3.2039,2.7881,0.5910,0.4090,Toss-up,9.10,-13.64,Over,False,False,
2025-12-19,Vancouver Canucks,VAN,New York Islanders,NYI,4,1,5,33,34,2.7879,3.3939,3.0000,2.8235,True,5.6301,5.5,110,-130,2.9680,2.7763,2.7757,3.2004,0.4932,0.5068,Toss-up,1.71,-5.85,Under,False,False,
2025-12-19,New Jersey Devils,NJD,Utah Mammoth,UTA,2,1,3,34,36,2.9118,3.0588,3.0833,2.9444,True,5.8224,5.5,-120,100,3.0708,2.9779,2.8079,3.0691,0.5254,0.4746,Toss-up,-2.01,-2.54,Under,False,False,
2025-12-20,Columbus Blue Jackets,CBJ,Anaheim Ducks,ANA,3,4,7,34,35,3.0000,3.5294,3.5429,3.4286,True,7.1190,6.5,-135,115,3.3062,3.4146,2.9683,3.5060,0.5679,0.4321,Toss-up,-0.66,-3.30,Over,False,False,
2025-12-20,Vancouver Canucks,VAN,Boston Bruins,BOS,5,4,9,34,35,2.8235,3.3235,3.2571,3.1143,True,6.0734,5.5,-120,100,3.2071,3.0294,2.8266,3.1112,0.5660,0.4340,Toss-up,2.06,-6.60,Over,False,False,
2025-12-20,New York Islanders,NYI,Buffalo Sabres,BUF,2,3,5,35,33,2.9429,2.8571,3.1212,3.3939,True,6.0339,6.0,-120,100,3.1721,3.2727,2.8927,2.8276,0.5598,0.4402,Toss-up,1.43,-5.98,Under,False,False,
2025-12-20,Vegas Golden Knights,VGK,Calgary Flames,CGY,3,6,9,32,35,3.0312,2.8750,2.6000,3.0000,True,5.5801,5.5,-110,-110,2.8848,2.9441,2.9613,2.8860,0.4848,0.5152,Toss-up,-3.91,-0.86,Over,False,False,
2025-12-20,St. Louis Blues,STL,Florida Panthers,FLA,6,2,8,36,34,2.4444,3.4722,3.2353,3.1176,True,6.0119,5.5,-115,-105,3.3047,3.0863,2.5160,3.2117,0.5562,0.4438,Toss-up,2.13,-6.84,Over,False,False,
2025-12-20,Edmonton Oilers,EDM,Minnesota Wild,MIN,2,5,7,35,35,3.4000,3.4000,3.1143,2.5429,True,6.2001,6.5,-115,-105,3.2307,2.4791,3.4395,3.2309,0.4258,0.5742,Toss-up,-10.91,6.20,Over,False,False,
2025-12-20,Pittsburgh Penguins,PIT,Montreal Canadiens,MTL,0,4,4,33,34,3.1212,3.2121,3.2353,3.4706,True,6.7262,6.5,-105,-115,3.1048,3.3217,3.0469,3.3684,0.5087,0.4913,Toss-up,-0.34,-4.36,Under,False,False,
2025-12-20,Toronto Maple Leafs,TOR,Nashville Predators,NSH,3,5,8,33,33,3.1818,3.2727,2.8182,3.4848,True,6.3005,6.0,-110,-110,3.0058,3.3367,2.9993,3.0797,0.6013,0.3987,Over,7.75,-12.51,Over,True,True,90.91
2025-12-20,Philadelphia Flyers,PHI,New York Rangers,NYR,4,5,9,33,36,3.0000,2.8485,2.5278,2.6667,True,5.4040,5.5,-105,-115,2.6561,2.8491,3.0459,2.9573,0.4546,0.5454,Toss-up,-5.76,1.06,Over,False,False,
2025-12-20,Chicago Blackhawks,CHI,Ottawa Senators,OTT,4,6,10,34,33,2.7647,3.0882,3.1818,3.1515,True,5.7935,5.5,-120,100,3.0924,2.9593,2.6619,3.1892,0.5206,0.4794,Toss-up,-2.48,-2.06,Over,False,False,
2025-12-20,Seattle Kraken,SEA,San Jose Sharks,SJS,4,2,6,32,35,2.4688,3.1875,3.0000,3.3714,True,6.0395,6.0,-120,100,3.0549,3.2574,2.5982,3.2899,0.5606,0.4394,Toss-up,1.52,-6.06,Push,False,False,
2025-12-20,Carolina Hurricanes,CAR,Tampa Bay Lightning,TBL,4,6,10,34,34,3.3824,2.7941,3.1471,2.6471,True,5.7426,5.5,-115,-105,3.1139,2.7373,3.1971,2.8426,0.5121,0.4879,Toss-up,-2.27,-2.43,Over,False,False,
2025-12-20,Detroit Red Wings,DET,Washington Capitals,WSH,5,2,7,35,34,3.0857,3.2857,3.2353,2.5882,True,6.0667,5.5,-120,100,3.1882,2.7444,3.0666,3.1996,0.5650,0.4350,Toss-up,1.95,-6.50,Over,False,False,
2025-12-21,Ottawa Senators,OTT,Boston Bruins,BOS,6,2,8,34,36,3.2647,3.1765,3.2778,3.1667,True,6.4226,6.0,-105,-115,3.2407,3.1108,3.2082,3.0039,0.6196,0.3804,Over,10.74,-15.45,Over,True,True,95.24
2025-12-21,Toronto Maple Leafs,TOR,Dallas Stars,DAL,1,5,6,34,36,3.1765,3.3235,3.5556,2.6667,True,6.2785,6.0,-120,100,3.5163,2.7211,3.0044,3.1588,0.5980,0.4020,Toss-up,5.25,-9.80,Push,False,False,
2025-12-21,Washington Capitals,WSH,Detroit Red Wings,DET,2,3,5,35,36,3.2000,2.6571,3.1389,3.2500,True,6.1269,6.0,-110,-110,3.1419,3.1523,3.1411,2.8373,0.5745,0.4255,Toss-up,5.07,-9.83,Under,False,False,
2025-12-21,Vegas Golden Knights,VGK,Edmonton Oilers,EDM,3,4,7,33,36,3.0303,2.9697,3.3611,3.4444,True,6.5146,6.5,-105,-115,3.3822,3.3002,2.9691,3.0163,0.4758,0.5242,Toss-up,-3.64,-1.07,Over,False,False,
2025-12-21,Colorado Avalanche,COL,Minnesota Wild,MIN,5,1,6,34,36,4.0000,2.3235,3.1667,2.5278,True,5.7385,6.0,-125,105,3.3002,2.4724,3.7223,2.5510,0.5115,0.4885,Toss-up,-4.41,0.07,Push,False,False,
2025-12-21,Buffalo Sabres,BUF,New Jersey Devils,NJD,3,1,4,34,35,3.1176,3.3529,2.8857,3.0000,True,6.0134,6.5,-105,-115,2.7849,2.9935,3.1685,3.2246,0.3958,0.6042,Under,-11.63,6.93,Under,True,True,86.96
2025-12-21,New York Rangers,NYR,Nashville Predators,NSH,1,2,3,37,34,2.5946,2.7027,2.8824,3.4706,True,5.8996,6.0,-110,-110,3.0881,3.3231,2.7542,2.8989,0.5381,0.4619,Toss-up,1.43,-6.19,Under,False,False,
2025-12-21,Montreal Canadiens,MTL,Pittsburgh Penguins,PIT,3,4,7,35,34,3.2571,3.3714,3.0294,3.2353,True,6.5230,6.5,-105,-115,2.9299,3.3907,3.1410,3.1910,0.4771,0.5229,Toss-up,-3.51,-1.20,Over,False,False,
2025-12-21,Winnipeg Jets,WPG,Utah Mammoth,UTA,3,4,7,34,37,2.9412,3.0294,3.0270,2.9189,True,5.7694,5.5,-115,-105,2.9950,2.9452,2.8493,3.1058,0.5166,0.4834,Toss-up,-1.83,-2.88,Over,False,False,
2025-12-22,Seattle Kraken,SEA,Anaheim Ducks,ANA,3,1,4,33,36,2.5152,3.1515,3.5556,3.4167,True,6.4657,6.5,-115,-105,3.3342,3.3984,2.6609,3.2365,0.4681,0.5319,Toss-up,-6.68,1.97,Under,False,False,
2025-12-22,Columbus Blue Jackets,CBJ,Los Angeles Kings,LAK,3,1,4,35,34,3.0000,3.5429,2.5882,2.6471,True,5.6105,5.5,-120,100,2.6446,2.6497,2.9750,3.5230,0.4899,0.5101,Toss-up,-5.55,1.01,Under,False,False,
2025-12-22,Vancouver Canucks,VAN,Philadelphia Flyers,PHI,2,5,7,35,34,2.8857,3.3429,3.0294,2.9118,True,6.0650,5.5,110,-130,3.0848,3.0401,2.9176,3.1483,0.5647,0.4353,Toss-up,8.85,-12.99,Over,False,False,
2025-12-22,St. Louis Blues,STL,Tampa Bay Lightning,TBL,1,4,5,37,35,2.5405,3.4324,3.2286,2.6857,True,5.7527,5.5,-115,-105,3.2251,2.7908,2.6590,3.1655,0.5138,0.4862,Toss-up,-2.11,-2.60,Under,False,False,
2025-12-23,Montreal Canadiens,MTL,Boston Bruins,BOS,6,2,8,36,37,3.2500,3.3889,3.2432,3.2432,True,6.6442,6.0,-110,-110,3.1890,3.2189,3.1337,3.2197,0.6516,0.3484,Over,12.78,-17.54,Over,True,True,90.91
2025-12-23,Florida Panthers,FLA,Carolina Hurricanes,CAR,5,2,7,35,35,3.2000,3.2000,3.4000,2.8857,True,6.5202,6.0,-110,-110,3.2264,2.9683,3.2531,3.2016,0.6339,0.3661,Over,11.01,-15.77,Over,True,True,90.91
2025-12-23,Philadelphia Flyers,PHI,Chicago Blackhawks,CHI,3,1,4,35,35,3.0857,2.8857,2.8000,3.1714,True,6.0613,5.5,-115,-105,2.7207,3.2978,3.1596,3.0007,0.5641,0.4359,Toss-up,2.92,-7.63,Under,False,False,
2025-12-23,Utah Mammoth,UTA,Colorado Avalanche,COL,0,1,1,38,35,3.0526,2.9211,4.0286,2.2857,True,6.0893,6.0,-120,100,3.7607,2.4960,3.0333,2.9482,0.5686,0.4314,Toss-up,2.31,-6.86,Under,False,False,
2025-12-23,Dallas Stars,DAL,Detroit Red Wings,DET,3,4,7,37,37,3.5946,2.6216,3.1351,3.2162,True,6.3339,6.0,-110,-110,3.1320,3.1036,3.5634,2.6565,0.6064,0.3936,Over,8.25,-13.02,Over,True,True,90.91
2025-12-23,Calgary Flames,CGY,Edmonton Oilers,EDM,1,5,6,36,37,2.6944,3.0000,3.3784,3.4324,True,6.5030,6.5,-120,100,3.3986,3.2826,3.0091,2.9497,0.4739,0.5261,Toss-up,-7.15,2.61,Under,False,False,
2025-12-23,Seattle Kraken,SEA,Los Angeles Kings,LAK,3,2,5,34,35,2.5294,3.0882,2.5429,2.6571,True,4.9898,5.5,100,-120,2.5850,2.6675,2.6776,3.1443,0.3822,0.6178,Under,-11.78,7.23,Under,True,True,83.33
2025-12-23,Nashville Predators,NSH,Minnesota Wild,MIN,3,2,5,35,37,2.8571,3.4000,3.1081,2.5946,True,5.9403,6.0,-110,-110,3.2055,2.5739,3.0427,3.2264,0.5447,0.4553,Toss-up,2.09,-6.85,Under,False,False,
2025-12-23,New Jersey Devils,NJD,New York Islanders,NYI,1,2,3,36,36,2.8333,3.0000,2.9167,2.8611,True,5.3193,5.5,-125,-115,2.8615,2.8383,2.7164,2.9910,0.4399,0.5601,Toss-up,-11.57,2.52,Under,False,False,
2025-12-23,Buffalo Sabres,BUF,Ottawa Senators,OTT,3,2,5,35,35,3.1143,3.2857,3.3429,3.1429,True,6.4509,6.5,105,-125,3.3103,2.9615,3.1559,3.1314,0.4657,0.5343,Toss-up,-2.21,-2.13,Under,False,False,
2025-12-23,Pittsburgh Penguins,PIT,Toronto Maple Leafs,TOR,3,6,9,35,35,3.0571,3.2286,3.1143,3.3714,True,6.3559,6.5,-105,-115,2.9224,3.2240,2.9698,3.3675,0.4507,0.5493,Toss-up,-6.15,1.45,Over,False,False,
2025-12-23,San Jose Sharks,SJS,Vegas Golden Knights,VGK,2,7,9,36,34,2.9722,3.3889,3.0294,3.0000,True,6.1910,6.0,-115,-105,2.9678,3.0515,3.0118,3.2808,0.5845,0.4155,Toss-up,4.96,-9.67,Over,False,False,
2025-12-23,New York Rangers,NYR,Washington Capitals,WSH,7,3,10,38,36,2.5526,2.6842,3.1667,2.6667,True,5.3941,5.5,100,-120,3.0927,2.8433,2.6892,2.8643,0.4529,0.5471,Toss-up,-4.71,0.17,Over,False,False,
2025-12-27,Boston Bruins,BOS,Buffalo Sabres,BUF,1,4,5,38,36,3.2105,3.3158,3.1111,3.2500,True,6.5860,6.5,-110,-110,3.1508,3.0890,3.1419,3.3223,0.4870,0.5130,Toss-up,-3.68,-1.08,Under,False,False,
2025-12-27,Detroit Red Wings,DET,Carolina Hurricanes,CAR,2,5,7,38,36,3.1579,3.2105,3.3611,2.9444,True,6.3641,6.0,-115,-105,3.1759,3.0470,3.1647,3.0998,0.6109,0.3891,Over,7.60,-12.31,Over,True,True,86.96
2025-12-27,Edmonton Oilers,EDM,Calgary Flames,CGY,2,3,5,38,37,3.4211,3.3684,2.6486,3.0541,True,6.4777,6.5,-120,100,2.9336,3.0304,3.4555,3.1935,0.4700,0.5300,Toss-up,-7.55,3.00,Under,False,False,
2025-12-27,Chicago Blackhawks,CHI,Dallas Stars,DAL,4,3,7,36,38,2.7500,3.1667,3.5789,2.6579,True,6.1456,5.5,-120,100,3.5358,2.7138,2.6580,3.2818,0.5774,0.4226,Toss-up,3.20,-7.74,Over,False,False,
2025-12-27,Tampa Bay Lightning,TBL,Florida Panthers,FLA,4,2,6,36,36,3.2500,2.6389,3.2500,3.1667,True,6.2990,5.5,-120,100,3.3170,3.1526,3.2521,2.7249,0.6011,0.3989,Over,5.56,-10.11,Over,True,True,83.33
2025-12-27,Anaheim Ducks,ANA,Los Angeles Kings,LAK,1,6,7,37,36,3.4865,3.4054,2.5278,2.6667,True,5.6755,6.0,-115,-105,2.5697,2.6864,3.2397,3.3770,0.5009,0.4991,Toss-up,-3.40,-1.31,Over,False,False,
2025-12-27,Washington Capitals,WSH,New Jersey Devils,NJD,4,3,7,37,37,3.1622,2.7838,2.7838,2.9730,True,5.5887,5.5,-115,-105,2.6569,2.9555,3.0898,3.0064,0.4862,0.5138,Toss-up,-4.87,0.16,Over,False,False,
